0.0434782608696	0.0434782608696	0.913043478261	
0.913043478261	0.0434782608696	0.0434782608696	
0.991769547325	0.00411522633745	0.00411522633745	
0.994490358127	0.00275482093664	0.00275482093664	
0.0028328611898	0.0028328611898	0.99433427762	
0.495145631068	0.00970873786408	0.495145631068	
0.207547169811	0.0188679245283	0.77358490566	
0.137254901961	0.856209150327	0.00653594771242	
0.0703259005146	0.327615780446	0.602058319039	
0.0135301353014	0.579335793358	0.407134071341	
0.00970873786408	0.980582524272	0.00970873786408	
0.00353356890459	0.992932862191	0.00353356890459	
0.00518134715026	0.989637305699	0.00518134715026	
